id,food_type
103112,Beverages
103112,Tandoor
103112,Kebabs
103112,Afghani
103112,Thalis
103112,Combo
103112,Barbecue
103420,North Indian
103420,Middle Eastern
103420,Chinese
103504,Mughlai
103504,Chinese
103504,Biryani
103504,Fast Food
104017,Konkan
104017,Seafood
104293,American
104293,Fast Food
104293,Beverages
104321,Chinese
104321,North Indian
104321,Continental
104409,Indian
104527,Bakery
104527,Fast Food
104544,Chinese
104836,Chinese
104836,North Indian
105252,North Indian
105252,Mughlai
105252,Seafood
105252,Biryani
105252,Desserts
105252,Kebabs
105268,North Indian
105268,Mughlai
105268,Seafood
105268,Biryani
105268,Desserts
105268,Kebabs
105483,South Indian
105485,Juices
105485,Beverages
105485,Healthy Food
105657,Indian
105822,Chinese
105822,North Indian
105822,Biryani
105822,Continental
105822,Thai
105822,Pizzas
105822,Pastas
105853,Fast Food
105853,North Indian
105909,Chinese
105990,Gujarati
106058,Healthy Food
106058,Salads
106058,Continental
106058,Juices
106058,Seafood
106058,Beverages
106200,North Indian
106200,Chinese
106202,North Indian
106202,Chinese
106419,South Indian  North Indian  Mughlai
106587,Chinese
106587,North Indian
106615,North Indian
106615,South Indian
106615,Snacks
106615,Fast Food
106615,Beverages
106722,Biryani  Indian  Mughlai
106763,Indian
106763,Chinese
106768,North Indian
106768,Chinese
106927,Biryani
106927,Chinese
106927,North Indian
106927,Punjabi
106927,Snacks
106927,Fast Food
107032,Maharashtrian
107032,Thalis
107032,Indian
107032,Beverages
107194,Bakery
107648,Desserts
107648,Bakery
107763,North Indian
107763,Continental
107820,Burmese
107820,Pizzas
107820,North Indian
107820,Fast Food
107820,Chinese
107820,Italian
107820,Beverages
107823,Italian
107823,North Indian
107823,Chinese
107823,Fast Food
107823,Beverages
108561,Desserts  Bakery  Fast Food
108565,Chinese  Continental  Thai
108808,Italian
108808,Chinese
109060,Chinese
109060,Indian
109060,Tandoor
109119,Chinese
109119,Indian
109168,Lebanese
109168,Arabian
109168,Fast Food
109763,Indian
109763,Chinese
109787,Italian
109787,Pizzas
109787,Salads
109787,Pastas
109787,Desserts
109791,Tandoor
110135,Fast Food
110135,Beverages
110314,North Indian  Chinese  Italian
110376,Continental
110376,Italian
110376,North Indian
110376,Chinese
110743,North Indian  Chinese  Indian
110791,Indian
110791,Asian
110791,Italian
110791,European
110797,Chinese
110797,Indian
110797,Fast Food
110855,Fast Food
110996,Beverages
110996,Snacks
110996,Combo
110996,Bakery
111164,Bakery
111250,Chinese
111250,North Indian
111250,Beverages
111250,Seafood
111360,Snacks
111360,Fast Food
111518,Beverages
111518,Desserts
111536,Chinese
111795,Chinese
111795,Asian
111795,Thai
112286,North Indian
112286,Home Food
112286,South Indian
112315,Continental
112315,American
113377,Biryani
113643,Arabian
113649,Indian
113657,South Indian
114143,Fast Food
114143,Chinese
114176,Fast Food
114370,Beverages
114370,Snacks
114370,Desserts
114463,Chinese
114463,Pizzas
114463,Combo
114463,North Indian
114615,Indian
114637,Biryani  Mughlai
114733,Chinese
114733,North Indian
115089,Biryani
115093,Biryani
115093,Mughlai
115093,North Indian
115093,Awadhi
115093,Kebabs
115093,Lucknowi
115274,Fast Food
115274,Beverages
115437,Biryani
115486,North Indian
115486,Beverages
115486,Desserts
115486,Biryani
115486,Indian
115490,Assamese
115662,Biryani
115662,North Indian
115662,Chinese
115705,Indian
115705,Snacks
115705,Chinese
115705,Desserts
115705,Beverages
115705,Pizzas
115705,Pastas
115705,Biryani
115730,Biryani
116899,Chinese  North Indian
116985,Indian
116985,Chinese
117031,Fast Food
117211,Chinese
117211,Mughlai
117221,North Indian
117221,Continental
117303,South Indian
117303,North Indian
117303,Chinese
117454,Indian
117757,Fast Food
117871,Chinese
118074,Pizzas
118074,Beverages
118195,Chinese
118380,Fast Food
118380,Biryani
118454,Biryani
118571,Mughlai
118807,Chinese
118807,North Indian
118807,Continental
118807,Pan-Asian
118807,Thai
118885,Fast Food
118925,Biryani
118925,Maharashtrian
118925,North Indian
118994,North Indian
118994,Fast Food
119056,North Indian
119056,South Indian
119056,Indian
119181,North Indian
119181,Chinese
119701,North Indian
119701,Biryani
119701,Kebabs
119701,Tandoor
119701,Combo
119701,Mughlai
119701,Afghani
119701,Seafood
119895,Seafood  North Indian  Chinese  Tandoor  Thai
119937,Desserts
119937,Ice Cream
120088,Tibetan
120088,Chinese
120121,North Indian
120121,Fast Food
120638,Fast Food
120807,Lebanese
120807,Middle Eastern
120807,Mediterranean
121149,Arabian
121149,Mughlai
121149,North Indian
121182,Chinese
121182,Pan-Asian
121182,Asian
121182,Burmese
121182,Thai
121264,North Indian
121264,South Indian
121264,Chinese
121307,North Indian
121512,Combo
121512,Chinese
121512,Tandoor
121512,North Indian
121512,Biryani
121512,Mughlai
121689,Indian
121807,Bakery
121807,Desserts
121807,Snacks
121807,Ice Cream
121807,Beverages
121933,Biryani
121933,Indian
121992,Fast Food
122249,Chinese
122423,South Indian
122437,Italian
122437,Mexican
122437,Continental
122477,Arabian
122713,Chinese
122746,Biryani
122746,North Indian
122746,Street Food
122773,Fast Food
122863,Healthy Food
122863,Juices
122863,Beverages
122863,Desserts
122909,North Indian
122909,Chinese
123348,Cafe
123390,Biryani
123390,Fast Food
123459,Sweets  Desserts
123889,Desserts
123889,Ice Cream
123889,Beverages
123985,Biryani
123985,Chinese
123985,Hyderabadi
123985,Andhra
123985,Fast Food
124105,Fast Food
124165,Beverages  Ice Cream
124178,Beverages
125148,Fast Food
125148,North Indian
125150,Indian
125298,Continental
125298,Italian
125535,Fast Food
125546,Indian
126042,North Indian
126042,Chinese
126042,Biryani
126042,Continental
126042,Punjabi
126042,Italian
126042,Fast Food
126042,European
126042,Mexican
126042,Thai
126042,Thalis
126042,Indian
126405,North Indian
126405,Biryani
126405,Chinese
126405,Combo
126405,Thalis
126405,Snacks
126405,Desserts
126445,Mughlai
126445,North Indian
126445,Indian
126445,Chinese
126445,Tandoor
126445,Hyderabadi
126480,North Indian  Chinese  Mughlai  Fast Food  Desserts  Juices
126671,North Indian
126671,Biryani
126671,Mughlai
126943,Fast Food
126943,Italian
126943,Beverages
126943,Desserts
126943,Continental
126943,Pastas
127056,Mughlai
127143,Pizzas
127143,Italian
127199,Arabian
127237,North Indian  Chinese
127508,North Indian
127596,Mughlai
127596,North Indian
127596,Punjabi
127596,Barbecue
127596,Combo
127657,North Indian
127657,Indian
127657,Punjabi
127657,Tandoor
127657,Chinese
127657,Biryani
127657,Kerala
127657,Snacks
127657,Beverages
127798,Indian
128084,North Indian
128084,Chinese
128084,Biryani
128170,Indian
128170,Chinese
128468,Desserts
128589,Beverages
128589,Continental
128589,Italian
128589,Combo
128589,Desserts
128589,Snacks
128775,Chinese
128775,North Indian
128775,Biryani
128775,Thai
128802,South Indian
128802,Chinese
128802,Fast Food
128889,Indian
128889,Chinese
128889,Pizzas
128953,North Indian
128953,Biryani
128953,Kebabs
129409,Biryani
129409,Chinese
129538,North Indian
129538,Kebabs
129538,Biryani
129538,Snacks
129538,Combo
129538,Punjabi
129538,Desserts
129538,Tandoor
129538,Indian
129561,Chinese
129561,Indian
129561,Thalis
129561,North Indian
129561,Pan-Asian
129561,Oriental
129561,Kebabs
129561,Tandoor
129561,Fast Food
129561,Desserts
129561,Asian
129561,Combo
129561,Grill
129561,Hyderabadi
129561,Lucknowi
129561,Mughlai
129561,Bowl Company
129561,Keventers & More
129725,South Indian
129725,Arabian
129922,North Indian
129922,Grill
129922,Biryani
129922,Snacks
130055,Desserts
130055,Bakery
130423,Juices
130423,Grill
130423,Arabian
130502,Italian
130502,Beverages
130502,Ice Cream
130502,Pizzas
130502,Snacks
130502,Desserts
130502,Pastas
130502,Greek
130502,Salads
130502,Continental
130507,Beverages
130631,Biryani  Indian  Hyderabadi  Fast Food  Haleem
131042,American
131042,Italian
131042,Continental
131042,Indian
131057,North Indian  Mughlai  Biryani  Beverages  Afghani  Desserts
131059,North Indian
131059,Chinese
131059,Biryani
131059,Kebabs
131059,Mughlai
131059,Asian
131059,Oriental
131167,Continental
131176,Healthy Food
131176,Snacks
131247,North Indian
131321,South Indian
131321,Indian
131321,Fast Food
131321,Biryani
131321,Chinese
131394,Italian
131394,Beverages
131394,Asian
131453,South Indian
131453,North Indian
131453,Chinese
131453,Fast Food
131637,Fast Food
131637,Beverages
131758,Kerala
131758,Chettinad
131758,Andhra
131862,Continental
131862,Chinese
131862,Italian
131862,American
131864,Kerala
131864,Chinese
131864,Biryani
131864,Seafood
131864,South Indian
131870,Biryani
131870,North Indian
131870,Chinese
131933,Bengali
131933,Snacks
131933,Beverages
131933,Combo
131933,Thalis
132077,Ice Cream
132077,Desserts
132077,Beverages
132574,Tibetan
132574,Lebanese
132574,Fast Food
132574,Tandoor
132818,South Indian
132818,Indian
132818,Biryani
132820,Lebanese
132820,Fast Food
133012,South Indian
133233,Chinese
133301,Maharashtrian
133408,Indian
133409,Indian
133409,Tandoor
133417,North Indian  Seafood
133492,Mughlai
133492,Indian
133492,Chinese
133550,Indian
133777,South Indian
133781,Fast Food
133781,Biryani
133781,Chinese
133781,Grill
133781,Arabian
133886,Biryani
133893,Barbecue
133893,Snacks
133893,Beverages
133893,Lebanese
133893,Fast Food
134395,North Indian
134404,South Indian
134404,Indian
134404,Fast Food
134404,Street Food
134404,Kebabs
134404,Mughlai
134552,Fast Food
134559,Snacks
135333,North Indian
135333,Chinese
135333,Biryani
135333,Bengali
135489,North Indian
135489,Italian
135489,Beverages
135489,Juices
135489,Ice Cream
135489,Pizzas
135489,Desserts
135489,Pastas
135489,Cafe
135887,Arabian
135887,Biryani
135887,Indian
135902,Thai
135902,Chinese
135975,Fast Food
135975,American
135975,Indian
135975,Snacks
135975,Desserts
135975,Beverages
136111,South Indian
136111,North Indian
136111,Fast Food
136111,Desserts
136394,Indian
136394,Chinese
136394,Biryani
136394,Tandoor
136394,North Indian
136394,Kebabs
136394,Middle Eastern
136461,Bakery  Pizzas  Haleem
136524,Ice Cream
136701,Chinese
136793,Fast Food
136793,Italian
136796,North Indian
136796,Mughlai
136798,Italian
136798,American
136798,Beverages
136902,Lebanese
136902,Arabian
137284,Biryani
137284,North Indian
137284,Chinese
137284,Fast Food
137284,Haleem
137675,Desserts
137675,Ice Cream
137675,Snacks
137675,Pizzas
137675,Pastas
138618,North Indian  Chinese  Biryani  Desserts
138770,Mughlai
138770,Desserts
138863,North Indian
138866,Indian
139114,Beverages
139114,Juices
139114,Ice Cream
139114,Pizzas
139114,Desserts
139168,South Indian
140101,Pizzas
140101,Italian
140101,European
140101,Salads
140151,Chinese
140309,North Indian
140309,Biryani
140309,Mughlai
140309,Combo
140381,North Indian
140381,Mughlai
140381,Chinese
140409,Healthy Food
140409,Fast Food
140454,Fast Food
140465,Italian
140465,Continental
140465,Pastas
140498,Fast Food  Beverages
140524,Indian
141274,North Indian
141364,Beverages
141364,Ice Cream
141433,Italian
141433,Beverages
141433,Juices
141433,Pizzas
141648,Chinese
141698,Chinese
141698,Arabian
141938,Chinese
142037,Pizzas
142037,Beverages
142037,Italian
142037,Continental
142037,Biryani
142037,Desserts
142037,Combo
142149,North Indian
142565,Juices
142642,North Indian
142642,Chinese
142670,Biryani
142670,Chinese
142670,Tandoor
142670,Mughlai
142670,North Indian
142703,South Indian  Chinese  Fast Food  Continental  North Indian  Biryani  Mughlai  Snacks
142880,Chinese
142880,Snacks
142880,Fast Food
142955,Bakery  Desserts
143064,North Indian
143064,South Indian
143064,Indian
143064,Grill
143064,Arabian
143064,Kebabs
143064,Tandoor
143361,Chinese
143361,Snacks
143664,Seafood
143934,Indian
143934,Chinese
143934,Tandoor
143934,South Indian
144132,Mughlai
144132,Indian
144659,North Indian
144659,South Indian
144659,Chinese
144692,North Indian
144692,Indian
144692,Grill
144692,Street Food
144692,Kebabs
144692,Tandoor
144692,Chaat
144692,Biryani
144698,Indian
144698,Biryani
144698,Chinese
144828,Mexican
145240,Chinese
145240,North Indian
145688,Indian
145688,Biryani
145688,Chinese
146037,Indian
146037,Italian
146037,Chinese
146059,Chinese
146069,Pizzas
146069,Beverages
146304,Indian
146526,North Indian
146526,Snacks
146609,Desserts
146866,Fast Food
146866,Chinese
146954,Thalis
147082,North Indian
147082,South Indian
147082,Beverages
147225,Pizzas
147225,Pastas
147225,Chinese
147225,Italian
147225,American
147225,Fast Food
147225,Indian
147225,Desserts
147485,Beverages
147545,North Indian
147545,Chinese
147545,Seafood
147545,Fast Food
147639,North Indian
147639,Chinese
147639,Mughlai
147722,North Indian
147722,Biryani
147722,Chinese
147986,Beverages
147986,Snacks
147986,Combo
147986,Chinese
147986,Continental
147986,Italian
147986,Pastas
148131,Fast Food
148175,Continental
148175,Healthy Food
148175,Beverages
148279,Ice Cream
148455,Chinese
148916,Bengali
148916,Continental
148916,North Indian
148916,Chinese
149749,North Indian
149749,Chinese
150132,Combo  Snacks  Beverages  Desserts  Indian
150384,Fast Food
150456,Biryani
150456,North Indian
150456,Chinese
150470,North Indian
150582,Bakery
150802,Chinese
151036,North Indian
151036,Chinese
151036,Indian
151036,Mughlai
151079,Seafood
151079,Healthy Food
151079,North Indian
151079,Chinese
151172,Bengali
151172,Chinese
151172,Mughlai
151172,Snacks
151192,North Indian
151578,Fast Food
151578,American
151578,Beverages
151578,Desserts
151703,North Indian
151703,Chinese
151712,North Indian
151712,Chinese
151712,Biryani
152271,Fast Food
152271,Pizzas
152271,Continental
152271,Beverages
152271,Desserts
152458,Mughlai
152458,Chinese
152984,Punjabi
152984,North Indian
152984,Desserts
152984,Thalis
152984,Combo
153036,Fast Food
153039,Fast Food
153046,Pizzas
153046,Beverages
153046,Desserts
153046,Ice Cream
153046,Italian
153046,Pastas
153074,Biryani
153074,South Indian
153244,Indian
153330,Biryani
153330,North Indian
153348,North Indian
154343,Snacks
154343,Beverages
154484,Juices
154484,Pizzas
154484,American
154484,Biryani
154484,Chinese
154484,Snacks
154484,Desserts
154484,Beverages
154694,North Indian
154826,Fast Food
155090,Bakery
155090,Desserts
155090,Fast Food
155090,Chinese
155090,Snacks
155434,North Indian
155434,Punjabi
155434,Biryani
155434,Combo
155434,Chinese
155434,Beverages
155434,Desserts
155434,Jain
155434,Indian
155434,Hyderabadi
155434,Mughlai
155638,Fast Food
155642,North Indian  Punjabi  Street Food  Mughlai  Biryani  Tandoor  Arabian
155656,North Indian  Punjabi  Street Food  Mughlai  Biryani  Tandoor  Arabian
156117,North Indian
156117,Beverages
156134,North Indian
156134,Punjabi
156134,Biryani
156134,Combo
156134,Chinese
156134,Beverages
156134,Desserts
156134,Jain
156134,Indian
156134,Hyderabadi
156134,Mughlai
156457,North Indian
156457,Punjabi
156457,Biryani
156457,Combo
156457,Chinese
156457,Beverages
156457,Desserts
156457,Jain
156457,Indian
156457,Hyderabadi
156457,Mughlai
156690,Biryani
156690,Mughlai
156822,North Indian
156822,Chinese
157267,Beverages
157267,Thalis
157267,Indian
157772,North Indian
157772,Punjabi
157772,Biryani
157772,Combo
157772,Chinese
157772,Beverages
157772,Desserts
157772,Jain
157772,Indian
157772,Hyderabadi
157772,Mughlai
157809,North Indian
157809,Chinese
157809,Punjabi
157841,Chinese
157841,South Indian
157841,Combo
157995,Hyderabadi
157995,Indian
157995,Tandoor
158172,Indian
158172,South Indian
158172,Chinese
158172,Continental
158172,Desserts
158481,Biryani
158481,Indian
158481,Chinese
158481,Bowl Company
158481,Keventers & More
158630,North Indian
158993,North Indian
158993,Biryani
158993,Desserts
159235,Seafood
159235,North Indian
159235,Chinese
159255,Turkish
159255,Arabian
159357,North Indian
159357,Chinese
159357,Mughlai
159686,North Indian
159913,Beverages
159913,Snacks
160082,Chinese
160082,Arabian
160082,Tandoor
160090,South Indian
160090,Fast Food
160267,North Indian  Biryani
160297,Burmese
160393,North Indian
160393,Snacks
160590,Maharashtrian
160590,North Indian
160718,Chinese
160718,Fast Food
160865,Chinese
160865,American
160865,Beverages
160937,Mughlai
161230,Fast Food
161627,Mughlai
161676,South Indian
161707,Cafe
161933,Asian
162000,North Indian  Fast Food  Chinese  Tandoor
